Time,ID,X,Y
960,car_348,142.48812104682412,-3.5
960,car_377,113.99989603251606,-3.5
960,car_384,73.9957236671396,-10.5
960,car_400,92.47785035376118,-3.5
960,car_416,81.99936639248526,-10.5
960,car_458,73.99763766904398,-3.5
960,car_459,66.49655873502421,-3.5
960,car_498,57.98779312909639,-10.5
960,car_521,58.99549812087425,-3.5
960,car_545,51.49447940612842,-3.5
960,car_577,43.993471038477146,-3.5
960,car_586,26.992297159267157,-10.5
960,car_59,145.99005197403287,-10.5
960,car_604,36.492421176901466,-3.5
960,car_620,34.49336116827662,-10.5
960,car_635,19.491230479827983,-10.5
960,car_648,11.990154589718975,-10.5
960,car_69,121.98587341466603,-10.5
960,truck_345,149.98920722640486,-3.5
960,truck_425,99.97885667215351,-3.5
1020,car_102,89.99127807173772,-10.5
1020,car_109,129.99320454692705,-10.5
1020,car_126,49.99939048714997,-10.5
1020,car_199,113.99855736294757,-10.5
1020,car_217,105.98595713950509,-10.5
1020,car_246,41.994368750207556,-10.5
1020,car_253,153.9874530675196,-10.5
1020,car_294,161.99135509165475,-10.5
1020,car_348,153.99300616013292,-3.5
1020,car_377,113.99989603251606,-3.5
1020,car_384,73.9957236671396,-10.5
1020,car_400,97.48495713950508,-3.5
1020,car_416,81.99936639248526,-10.5
1020,car_458,73.99763766904398,-3.5
1020,car_459,66.49655873502421,-3.5
1020,car_498,57.98779312909639,-10.5
1020,car_521,58.99549812087425,-3.5
1020,car_545,51.49447940612842,-3.5
1020,car_577,43.993471038477146,-3.5
1020,car_586,26.992297159267157,-10.5
1020,car_59,145.99005197403287,-10.5
1020,car_604,36.492421176901466,-3.5
1020,car_620,34.49336116827662,-10.5
1020,car_635,19.491230479827983,-10.5
1020,car_648,11.990154589718975,-10.5
1020,car_69,121.98587341466603,-10.5
1020,truck_425,106.49887881079485,-3.5
1080,car_102,89.99127807173772,-10.5
1080,car_109,129.99320454692705,-10.5
1080,car_126,49.99939048714997,-10.5
1080,car_199,113.99855736294757,-10.5
1080,car_217,105.98595713950509,-10.5
1080,car_246,41.994368750207556,-10.5
1080,car_253,153.9874530675196,-10.5
1080,car_294,161.99135509165475,-10.5
1080,car_348,153.99300616013292,-3.5
1080,car_377,113.99989603251606,-3.5
1080,car_384,73.9957236671396,-10.5
1080,car_400,97.48495713950508,-3.5
1080,car_416,81.99936639248526,-10.5
1080,car_458,73.99763766904398,-3.5
1080,car_459,66.49655873502421,-3.5
1080,car_498,57.98779312909639,-10.5
1080,car_521,58.99549812087425,-3.5
1080,car_545,51.49447940612842,-3.5
1080,car_577,43.993471038477146,-3.5
1080,car_586,26.992297159267157,-10.5
1080,car_59,145.99005197403287,-10.5
1080,car_604,36.492421176901466,-3.5
1080,car_620,34.49336116827662,-10.5
1080,car_635,19.491230479827983,-10.5
1080,car_648,11.990154589718975,-10.5
1080,car_69,121.98587341466603,-10.5
1080,truck_425,106.49887881079485,-3.5
1140,car_102,89.99127807173772,-10.5
1140,car_109,129.99320454692705,-10.5
1140,car_126,49.99939048714997,-10.5
1140,car_199,113.99855736294757,-10.5
1140,car_217,105.98595713950509,-10.5
1140,car_246,41.994368750207556,-10.5
1140,car_253,153.9874530675196,-10.5
1140,car_294,161.99135509165475,-10.5
1140,car_348,153.99300616013292,-3.5
1140,car_377,113.99989603251606,-3.5
1140,car_384,73.9957236671396,-10.5
1140,car_400,97.48495713950508,-3.5
1140,car_416,81.99936639248526,-10.5
1140,car_458,73.99763766904398,-3.5
1140,car_459,66.49655873502421,-3.5
1140,car_498,57.98779312909639,-10.5
1140,car_521,58.99549812087425,-3.5
1140,car_545,51.49447940612842,-3.5
1140,car_577,43.993471038477146,-3.5
1140,car_586,26.992297159267157,-10.5
1140,car_59,145.99005197403287,-10.5
1140,car_604,36.492421176901466,-3.5
1140,car_620,34.49336116827662,-10.5
1140,car_635,19.491230479827983,-10.5
1140,car_648,11.990154589718975,-10.5
1140,car_69,121.98587341466603,-10.5
1140,truck_425,106.49887881079485,-3.5
1200,car_102,89.99127807173772,-10.5
1200,car_109,129.99320454692705,-10.5
1200,car_126,49.99939048714997,-10.5
1200,car_199,113.99855736294757,-10.5
1200,car_217,105.98595713950509,-10.5
1200,car_246,41.994368750207556,-10.5
1200,car_253,153.9874530675196,-10.5
1200,car_294,161.99135509165475,-10.5
1200,car_348,153.99300616013292,-3.5
1200,car_377,113.99989603251606,-3.5
1200,car_384,73.9957236671396,-10.5
1200,car_400,97.48495713950508,-3.5
1200,car_416,81.99936639248526,-10.5
1200,car_458,73.99763766904398,-3.5
1200,car_459,66.49655873502421,-3.5
1200,car_498,57.98779312909639,-10.5
1200,car_521,58.99549812087425,-3.5
1200,car_545,51.49447940612842,-3.5
1200,car_577,43.993471038477146,-3.5
1200,car_586,28.99135679558575,-3.5
1200,car_59,145.99005197403287,-10.5
1200,car_604,36.492421176901466,-3.5
1200,car_635,21.490276503706802,-3.5
1200,car_648,13.989261339293297,-3.5
1200,car_683,5.609235406561895,-10.5
1200,car_69,121.98587341466603,-10.5
1200,truck_425,106.49887881079485,-3.5
1200,truck_674,20.61124940196342,-10.5
1200,truck_681,13.110235535676402,-10.5
1260,car_102,89.99127807173772,-10.5
1260,car_109,129.99320454692705,-10.5
1260,car_126,49.99939048714997,-10.5
1260,car_199,113.99855736294757,-10.5
1260,car_217,105.98595713950509,-10.5
1260,car_246,41.994368750207556,-10.5
1260,car_253,153.9874530675196,-10.5
1260,car_294,161.99135509165475,-10.5
1260,car_348,153.99300616013292,-3.5
1260,car_377,113.99989603251606,-3.5
1260,car_384,73.9957236671396,-10.5
1260,car_400,97.48495713950508,-3.5
1260,car_416,81.99936639248526,-10.5
1260,car_458,73.99763766904398,-3.5
1260,car_459,66.49655873502421,-3.5
1260,car_498,57.98779312909639,-10.5
1260,car_521,58.99549812087425,-3.5
1260,car_545,51.49447940612842,-3.5
1260,car_577,43.993471038477146,-3.5
1260,car_586,28.99135679558575,-3.5
1260,car_59,145.99005197403287,-10.5
1260,car_604,36.492421176901466,-3.5
1260,car_635,21.490276503706802,-3.5
1260,car_648,13.989261339293297,-3.5
1260,car_683,5.609235406561895,-10.5
1260,car_69,121.98587341466603,-10.5
1260,truck_425,106.49887881079485,-3.5
1260,truck_674,20.61124940196342,-10.5
1260,truck_681,13.110235535676402,-10.5
1320,car_102,89.99127807173772,-10.5
1320,car_109,129.99320454692705,-10.5
1320,car_126,49.99939048714997,-10.5
1320,car_199,113.99855736294757,-10.5
1320,car_217,105.98595713950509,-10.5
1320,car_246,41.994368750207556,-10.5
1320,car_253,153.9874530675196,-10.5
1320,car_294,161.99135509165475,-10.5
1320,car_384,73.9957236671396,-10.5
1320,car_400,97.48495713950508,-3.5
1320,car_416,81.99936639248526,-10.5
1320,car_458,73.99763766904398,-3.5
1320,car_459,66.49655873502421,-3.5
1320,car_498,57.98779312909639,-10.5
1320,car_521,58.99549812087425,-3.5
1320,car_545,51.49447940612842,-3.5
1320,car_577,43.993471038477146,-3.5
1320,car_586,28.99135679558575,-3.5
1320,car_59,145.99005197403287,-10.5
1320,car_604,36.492421176901466,-3.5
1320,car_635,21.490276503706802,-3.5
1320,car_648,13.989261339293297,-3.5
1320,car_683,5.609235406561895,-10.5
1320,car_69,121.98587341466603,-10.5
1320,truck_674,20.61124940196342,-10.5
1320,truck_681,13.110235535676402,-10.5
1380,car_102,89.99127807173772,-10.5
1380,car_109,129.99320454692705,-10.5
1380,car_126,49.99939048714997,-10.5
1380,car_199,113.99855736294757,-10.5
1380,car_217,105.98595713950509,-10.5
1380,car_246,41.994368750207556,-10.5
1380,car_253,153.9874530675196,-10.5
1380,car_294,161.99135509165475,-10.5
1380,car_384,73.9957236671396,-10.5
1380,car_416,81.99936639248526,-10.5
1380,car_459,89.99996705518414,-3.5
1380,car_498,57.98779312909639,-10.5
1380,car_521,73.9969162755089,-3.5
1380,car_545,66.49584906396672,-3.5
1380,car_577,57.9999803664408,-3.5
1380,car_586,42.99789811682317,-3.5
1380,car_59,145.99005197403287,-10.5
1380,car_604,50.49890369778737,-3.5
1380,car_635,35.4968769144708,-3.5
1380,car_648,27.995854085978113,-3.5
1380,car_683,15.992358072461535,-10.5
1380,car_69,121.98587341466603,-10.5
1380,car_692,8.491305100659535,-10.5
1380,truck_674,23.493368750207555,-10.5
1380,truck_681,20.494812114657044,-3.5
1440,car_102,89.99127807173772,-10.5
1440,car_109,129.99320454692705,-10.5
1440,car_126,49.99939048714997,-10.5
1440,car_199,113.99855736294757,-10.5
1440,car_217,105.98595713950509,-10.5
1440,car_246,41.994368750207556,-10.5
1440,car_253,153.9874530675196,-10.5
1440,car_294,161.99135509165475,-10.5
1440,car_384,73.9957236671396,-10.5
1440,car_416,81.99936639248526,-10.5
1440,car_459,89.99996705518414,-3.5
1440,car_498,57.98779312909639,-10.5
1440,car_521,73.9969162755089,-3.5
1440,car_545,66.49584906396672,-3.5
1440,car_577,57.9999803664408,-3.5
1440,car_586,42.99789811682317,-3.5
1440,car_59,145.99005197403287,-10.5
1440,car_604,50.49890369778737,-3.5
1440,car_635,35.4968769144708,-3.5
1440,car_648,27.995854085978113,-3.5
1440,car_683,15.992358072461535,-10.5
1440,car_69,121.98587341466603,-10.5
1440,car_692,8.491305100659535,-10.5
1440,truck_674,23.493368750207555,-10.5
1440,truck_681,20.494812114657044,-3.5
1500,car_102,89.99127807173772,-10.5
1500,car_109,129.99320454692705,-10.5
1500,car_126,49.99939048714997,-10.5
1500,car_199,113.99855736294757,-10.5
1500,car_217,105.98595713950509,-10.5
1500,car_246,41.994368750207556,-10.5
1500,car_253,153.9874530675196,-10.5
1500,car_294,161.99135509165475,-10.5
1500,car_384,73.9957236671396,-10.5
1500,car_416,81.99936639248526,-10.5
1500,car_459,89.99996705518414,-3.5
1500,car_498,57.98779312909639,-10.5
1500,car_521,73.9969162755089,-3.5
1500,car_545,66.49584906396672,-3.5
1500,car_577,57.9999803664408,-3.5
1500,car_586,42.99789811682317,-3.5
1500,car_59,145.99005197403287,-10.5
1500,car_604,50.49890369778737,-3.5
1500,car_635,35.4968769144708,-3.5
1500,car_648,27.995854085978113,-3.5
1500,car_683,15.992358072461535,-10.5
1500,car_69,121.98587341466603,-10.5
1500,car_692,8.491305100659535,-10.5
1500,truck_674,23.493368750207555,-10.5
1500,truck_681,20.494812114657044,-3.5
1560,car_102,89.99127807173772,-10.5
1560,car_109,129.99320454692705,-10.5
1560,car_126,49.99939048714997,-10.5
1560,car_199,113.99855736294757,-10.5
1560,car_217,105.98595713950509,-10.5
1560,car_246,41.994368750207556,-10.5
1560,car_253,153.9874530675196,-10.5
1560,car_294,161.99135509165475,-10.5
1560,car_384,73.9957236671396,-10.5
1560,car_416,81.99936639248526,-10.5
1560,car_459,89.99996705518414,-3.5
1560,car_498,57.98779312909639,-10.5
1560,car_521,73.9969162755089,-3.5
1560,car_545,66.49584906396672,-3.5
1560,car_577,57.9999803664408,-3.5
1560,car_586,42.99789811682317,-3.5
1560,car_59,145.99005197403287,-10.5
1560,car_604,50.49890369778737,-3.5
1560,car_635,35.4968769144708,-3.5
1560,car_648,27.995854085978113,-3.5
1560,car_683,15.992358072461535,-10.5
1560,car_69,121.98587341466603,-10.5
1560,car_692,8.491305100659535,-10.5
1560,truck_674,23.493368750207555,-10.5
1560,truck_681,20.494812114657044,-3.5
1620,car_102,89.99127807173772,-10.5
1620,car_109,129.99320454692705,-10.5
1620,car_126,49.99939048714997,-10.5
1620,car_199,113.99855736294757,-10.5
1620,car_217,105.98595713950509,-10.5
1620,car_246,41.994368750207556,-10.5
1620,car_253,153.9874530675196,-10.5
1620,car_294,161.99135509165475,-10.5
1620,car_384,73.9957236671396,-10.5
1620,car_416,81.99936639248526,-10.5
1620,car_459,89.99996705518414,-3.5
1620,car_498,57.98779312909639,-10.5
1620,car_521,73.9969162755089,-3.5
1620,car_545,66.49584906396672,-3.5
1620,car_577,57.9999803664408,-3.5
1620,car_586,42.99789811682317,-3.5
1620,car_59,145.99005197403287,-10.5
1620,car_604,50.49890369778737,-3.5
1620,car_635,35.4968769144708,-3.5
1620,car_648,27.995854085978113,-3.5
1620,car_683,15.992358072461535,-10.5
1620,car_69,121.98587341466603,-10.5
1620,car_692,8.491305100659535,-10.5
1620,truck_674,23.493368750207555,-10.5
1620,truck_681,20.494812114657044,-3.5
1680,car_102,89.99127807173772,-10.5
1680,car_109,129.99320454692705,-10.5
1680,car_126,49.99939048714997,-10.5
1680,car_199,113.99855736294757,-10.5
1680,car_217,105.98595713950509,-10.5
1680,car_246,41.994368750207556,-10.5
1680,car_253,153.9874530675196,-10.5
1680,car_294,161.99135509165475,-10.5
1680,car_384,73.9957236671396,-10.5
1680,car_416,81.99936639248526,-10.5
1680,car_498,57.98779312909639,-10.5
1680,car_545,121.99033113642255,-3.5
1680,car_577,57.9999803664408,-3.5
1680,car_586,42.99789811682317,-3.5
1680,car_59,145.99005197403287,-10.5
1680,car_604,50.49890369778737,-3.5
1680,car_635,35.4968769144708,-3.5
1680,car_648,27.995854085978113,-3.5
1680,car_683,20.509574783958055,-10.5
1680,car_69,121.98587341466603,-10.5
1680,car_692,13.00855146083696,-10.5
1680,car_708,5.507544405387763,-10.5
1680,truck_681,20.494812114657044,-3.5
1740,car_102,89.99127807173772,-10.5
1740,car_109,129.99320454692705,-10.5
1740,car_126,49.99939048714997,-10.5
1740,car_199,113.99855736294757,-10.5
1740,car_217,105.98595713950509,-10.5
1740,car_246,41.994368750207556,-10.5
1740,car_253,153.9874530675196,-10.5
1740,car_294,161.99135509165475,-10.5
1740,car_384,73.9957236671396,-10.5
1740,car_416,81.99936639248526,-10.5
1740,car_498,57.98779312909639,-10.5
1740,car_545,121.99033113642255,-3.5
1740,car_577,57.9999803664408,-3.5
1740,car_586,42.99789811682317,-3.5
1740,car_59,145.99005197403287,-10.5
1740,car_604,50.49890369778737,-3.5
1740,car_635,35.4968769144708,-3.5
1740,car_648,27.995854085978113,-3.5
1740,car_683,20.509574783958055,-10.5
1740,car_69,121.98587341466603,-10.5
1740,car_692,13.00855146083696,-10.5
1740,car_708,5.507544405387763,-10.5
1740,truck_681,20.494812114657044,-3.5
1800,car_102,89.99127807173772,-10.5
1800,car_109,129.99320454692705,-10.5
1800,car_126,49.99939048714997,-10.5
1800,car_199,113.99855736294757,-10.5
1800,car_217,105.98595713950509,-10.5
1800,car_246,41.994368750207556,-10.5
1800,car_253,153.9874530675196,-10.5
1800,car_294,161.99135509165475,-10.5
1800,car_384,73.9957236671396,-10.5
1800,car_416,81.99936639248526,-10.5
1800,car_498,57.98779312909639,-10.5
1800,car_545,121.99033113642255,-3.5
1800,car_577,57.9999803664408,-3.5
1800,car_586,42.99789811682317,-3.5
1800,car_59,145.99005197403287,-10.5
1800,car_604,50.49890369778737,-3.5
1800,car_635,35.4968769144708,-3.5
1800,car_648,27.995854085978113,-3.5
1800,car_683,20.509574783958055,-10.5
1800,car_69,121.98587341466603,-10.5
1800,car_692,13.00855146083696,-10.5
1800,car_708,5.507544405387763,-10.5
1800,truck_681,20.494812114657044,-3.5
1860,car_102,89.99127807173772,-10.5
1860,car_109,129.99320454692705,-10.5
1860,car_126,49.99939048714997,-10.5
1860,car_199,113.99855736294757,-10.5
1860,car_217,105.98595713950509,-10.5
1860,car_246,41.994368750207556,-10.5
1860,car_253,153.9874530675196,-10.5
1860,car_294,161.99135509165475,-10.5
1860,car_384,73.9957236671396,-10.5
1860,car_416,81.99936639248526,-10.5
1860,car_498,57.98779312909639,-10.5
1860,car_545,121.99033113642255,-3.5
1860,car_577,57.9999803664408,-3.5
1860,car_586,42.99789811682317,-3.5
1860,car_59,145.99005197403287,-10.5
1860,car_604,50.49890369778737,-3.5
1860,car_635,35.4968769144708,-3.5
1860,car_648,27.995854085978113,-3.5
1860,car_683,20.509574783958055,-10.5
1860,car_69,121.98587341466603,-10.5
1860,car_692,13.00855146083696,-10.5
1860,car_708,5.507544405387763,-10.5
1860,truck_681,20.494812114657044,-3.5
1920,car_102,89.99127807173772,-10.5
1920,car_109,129.99320454692705,-10.5
1920,car_126,49.99939048714997,-10.5
1920,car_199,113.99855736294757,-10.5
1920,car_217,105.98595713950509,-10.5
1920,car_246,41.994368750207556,-10.5
1920,car_253,153.9874530675196,-10.5
1920,car_294,161.99135509165475,-10.5
1920,car_384,73.9957236671396,-10.5
1920,car_416,81.99936639248526,-10.5
1920,car_498,57.98779312909639,-10.5
1920,car_545,121.99033113642255,-3.5
1920,car_577,57.9999803664408,-3.5
1920,car_586,42.99789811682317,-3.5
1920,car_59,145.99005197403287,-10.5
1920,car_604,50.49890369778737,-3.5
1920,car_635,35.4968769144708,-3.5
1920,car_648,27.995854085978113,-3.5
1920,car_683,20.509574783958055,-10.5
1920,car_69,121.98587341466603,-10.5
1920,car_692,13.00855146083696,-10.5
1920,car_708,5.507544405387763,-10.5
1920,truck_681,20.494812114657044,-3.5
1980,car_102,89.99127807173772,-10.5
1980,car_109,129.99320454692705,-10.5
1980,car_126,49.99939048714997,-10.5
1980,car_199,113.99855736294757,-10.5
1980,car_217,105.98595713950509,-10.5
1980,car_246,41.994368750207556,-10.5
1980,car_253,153.9874530675196,-10.5
1980,car_294,161.99135509165475,-10.5
1980,car_384,73.9957236671396,-10.5
1980,car_416,81.99936639248526,-10.5
1980,car_498,57.98779312909639,-10.5
1980,car_586,98.48716735271688,-3.5
1980,car_59,145.99005197403287,-10.5
1980,car_604,105.98819912727424,-3.5
1980,car_635,49.999460385015084,-3.5
1980,car_648,42.49840856882098,-3.5
1980,car_69,121.98587341466603,-10.5
1980,car_692,27.49637171317566,-3.5
1980,car_708,19.99528375437581,-3.5
1980,car_716,9.995454742759778,-10.5
1980,truck_681,34.99737955372785,-3.5
2040,car_102,89.99127807173772,-10.5
2040,car_109,129.99320454692705,-10.5
2040,car_126,49.99939048714997,-10.5
2040,car_199,113.99855736294757,-10.5
2040,car_217,105.98595713950509,-10.5
2040,car_246,41.994368750207556,-10.5
2040,car_253,153.9874530675196,-10.5
2040,car_294,161.99135509165475,-10.5
2040,car_384,73.9957236671396,-10.5
2040,car_416,81.99936639248526,-10.5
2040,car_498,57.98779312909639,-10.5
2040,car_586,98.48716735271688,-3.5
2040,car_59,145.99005197403287,-10.5
2040,car_604,105.98819912727424,-3.5
2040,car_635,49.999460385015084,-3.5
2040,car_648,42.49840856882098,-3.5
2040,car_69,121.98587341466603,-10.5
2040,car_692,27.49637171317566,-3.5
2040,car_708,19.99528375437581,-3.5
2040,car_716,9.995454742759778,-10.5
2040,truck_681,34.99737955372785,-3.5
2100,car_102,89.99127807173772,-10.5
2100,car_109,129.99320454692705,-10.5
2100,car_126,49.99939048714997,-10.5
2100,car_199,113.99855736294757,-10.5
2100,car_217,105.98595713950509,-10.5
2100,car_246,41.994368750207556,-10.5
2100,car_253,153.9874530675196,-10.5
2100,car_294,161.99135509165475,-10.5
2100,car_384,73.9957236671396,-10.5
2100,car_416,81.99936639248526,-10.5
2100,car_498,57.98779312909639,-10.5
2100,car_586,98.48716735271688,-3.5
2100,car_604,105.98819912727424,-3.5
2100,car_635,49.999460385015084,-3.5
